Employee_ID,Transaction_WID,Transaction_Effective_Date,Transaction_Entry_Moment,Transaction_Type,Compensation_Package_Proposed,Compensation_Grade_Proposed,Comp_Grade_Profile_Proposed,Compensation_Step_Proposed,Pay_Range_Minimum,Pay_Range_Midpoint,Pay_Range_Maximum,Base_Pay_Proposed_Amount,Base_Pay_Proposed_Currency,Base_Pay_Proposed_Frequency,Benefits_Annual_Rate_ABBR,Pay_Rate_Type,Compensation,Worker_Workday_ID
30020064,268c4a95001155fa5faaf51c6d039c0a,2026-02-22,2026-02-27 11:58:31,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,141438.08,CAD,Annual,141438.08,Salary,141438.08,c6a9fac96f4583046510038fe8906981
30020076,d4664383678c430aa798613da685ecfc,2026-02-27,2026-02-27 17:46:17,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,109007.46,CAD,Annual,109007.46,Salary,109007.46,1c9f644311ce58d1c4b5eddafa56f10d
30020078,3fae1b6e614f55bd2d31336e0ed5f2d7,2026-02-08,2026-02-10 13:12:10,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,126185.92,CAD,Annual,126185.92,Salary,126185.92,c7d11a4a1d3ef51c6c78451cd92a3c22
30020079,efc1da69e1da5d55a6a111803103e37e,2026-02-17,2026-02-21 08:35:55,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,58946.55,CAD,Annual,58946.55,Salary,58946.55,9885cdb77284cb0c2b390b7654ae7720
30020092,cbbbb839bf28483c5751b6117b58304a,2026-02-27,2026-03-01 14:36:06,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,72000.00,CAD,Annual,72000.00,Salary,72000.00,322da5e1f18621a05d8fba84108bd209
30020095,65938bf1f0491f95c351ba616dc7c7e4,2026-02-05,2026-02-07 11:48:03,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,124512.79,CAD,Annual,124512.79,Salary,124512.79,c4660f855a10a0bcc6bcbaf70e5917bf
30020096,f657f48a877ce2a104c330b24c37be09,2026-02-24,2026-02-28 11:04:54,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,142470.37,CAD,Annual,142470.37,Salary,142470.37,1eb32b574254137993d47d804b89034f
30020097,62f45a78efdd1467a02d2a95b1a27d59,2026-02-10,2026-02-10 10:34:36,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,235533.04,CAD,Annual,235533.04,Salary,235533.04,c4debccc066f9a183d59275c9351bccb
30020110,b444f3c2b00825ab4ac72e48097c753a,2026-02-28,2026-03-02 09:05:08,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,111230.45,USD,Annual,111230.45,Salary,111230.45,3038ff8bbbff42b5506cd9b25810e7d6
30020118,9fa392aa225784c3e4b38223fb202268,2026-02-24,2026-03-01 15:22:46,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,66078.07,CAD,Annual,66078.07,Salary,66078.07,dd61208d7cbb880311088b62956d2884
30020120,f352065b49daf8065c699c8c7caa7edf,2026-02-09,2026-02-09 16:14:49,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,56217.34,CAD,Annual,56217.34,Salary,56217.34,aeb31cb2255d971b0ffa16b8c9349512
30020133,19cbe305c9b042c6ec5d6334600840d5,2026-02-08,2026-02-10 14:02:21,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,53539.54,CAD,Annual,53539.54,Salary,53539.54,d5d78d98099b8abb6ef9a3d476a6db45
30020136,1df8a2d322ea8b0d2b319f2bfc3a47fd,2026-02-03,2026-02-08 16:28:05,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,64589.88,CAD,Annual,64589.88,Salary,64589.88,b16164baeecb3e4557953c4ffc66d9f7
30020144,c04b6cbb912eaa6a78061c595038b502,2026-02-23,2026-02-28 16:05:07,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,81136.23,CAD,Annual,81136.23,Salary,81136.23,b39a9e66b1052f3550ce102303d355a7
30020148,49c7afe15c77c968ad0b5d4736318451,2026-02-10,2026-02-13 10:33:10,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,108010.10,USD,Annual,108010.10,Salary,108010.10,138135d4f20672fbdbb3c908be166301
30020149,877e4fb8e3ac1ac88b0c8c8e2f3b106d,2026-02-26,2026-03-03 15:34:05,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,156406.16,CAD,Annual,156406.16,Salary,156406.16,d65752241a8750e0a7306661f7cf97d6
30020152,47108189a927dc210dfb59419bd6c345,2026-02-15,2026-02-18 12:07:34,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,105110.04,CAD,Annual,105110.04,Salary,105110.04,5be98bd458ba4ef770a36af317c68cc3
30020168,a58dc4c835221505092e74fd26b2fc59,2026-02-12,2026-02-16 08:57:47,Change Job,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,66790.25,CAD,Annual,66790.25,Salary,66790.25,c755189cad83340b1f63eef75b873d14
30020177,e006f86430ff157528676f9d755528b9,2026-02-19,2026-02-24 15:04:55,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,162543.46,CAD,Annual,162543.46,Salary,162543.46,1dec0d4c5fbd5b1033cec936184988f5
30020182,0b0b61ff4ece7f028bfd67f7abb23581,2026-02-13,2026-02-18 12:38:59,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,169293.38,CAD,Annual,169293.38,Salary,169293.38,3cdaf1a3ed08ad7fb8c64ebb6c2db8aa
30020193,90e76e9150ea3e89dbc7bd39a5ab7a04,2026-02-14,2026-02-17 08:04:32,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,104807.15,CAD,Annual,104807.15,Salary,104807.15,dc5e98590bacd8c881b360b9db7c413e
30020195,838377b69d113f04da4aa26d935ab577,2026-02-07,2026-02-10 11:40:43,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,179069.66,USD,Annual,179069.66,Salary,179069.66,95c7fff272e45ea47b1c05867693c472
30020202,178d72741d6c4ddcbd073aeb8522e874,2026-02-21,2026-02-21 10:12:31,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,103304.39,CAD,Annual,103304.39,Salary,103304.39,052335879cd19a258d613bd2a7c98b36
30020204,3fbaddfd0f9c41a991554c4b47c7d833,2026-02-06,2026-02-11 12:27:49,Return from Leave,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,56759.88,USD,Annual,56759.88,Salary,56759.88,43992e8fbd2cfd1ca296c13757b2314c
30020205,b7dba96d3f260829a1f7d8b9c287fd42,2026-02-11,2026-02-12 15:53:04,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,131405.93,USD,Annual,131405.93,Salary,131405.93,8be3ee8f802895c2bf8e7ddcfcc29779
30020206,1371bbb14b7f8b561bce882d75b49d36,2026-02-09,2026-02-11 16:45:46,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,64386.94,CAD,Annual,64386.94,Salary,64386.94,81e11835bec0a724ae3869ab13e4d35a
30020210,6917ebfb1d90de371b28e0120106793a,2026-02-12,2026-02-14 16:02:35,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,87175.64,CAD,Annual,87175.64,Salary,87175.64,7b1fb3f0161681513ff89cdbb8843bbe
30020213,d51a42088c8f7a010e7d53ea4f88b6d3,2026-02-02,2026-02-03 10:24:30,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,58704.45,CAD,Annual,58704.45,Salary,58704.45,27eddbb457a97459506dc6d7cdd96ce6
30020214,7a57966b2e22d8f92644bd58548e6b09,2026-02-10,2026-02-12 12:22:27,Change Job,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,194450.04,CAD,Annual,194450.04,Salary,194450.04,8bae62b365490caaa5ecb3f3a18db0e2
30020219,e52cb9fe033acc147eed72a149f4a96f,2026-02-11,2026-02-14 12:46:41,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,78770.09,USD,Annual,78770.09,Salary,78770.09,1f63858e5d9c074992a2ff57ebb06397
30020222,36d16b6d6d53f43049bc9c69799d2878,2026-02-26,2026-02-26 15:49:44,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,163043.05,CAD,Annual,163043.05,Salary,163043.05,efec5adf5adc0ddc853821b7a352b0dc
30020225,b7288d42fd6f3e26d56a3d034a178685,2026-02-09,2026-02-14 15:29:58,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,92114.20,CAD,Annual,92114.20,Salary,92114.20,3abaf15022043e2655aa2260e4450b28
30020234,d22b10673d7c09cf7bb93a25fdf68407,2026-02-02,2026-02-05 08:16:37,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,69675.84,CAD,Annual,69675.84,Salary,69675.84,b1068342282fafc8ab35cabb6b713e9a
30020239,738ee796c3ed8f2e98713c5864d9f07b,2026-02-20,2026-02-20 15:07:11,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,360604.08,CAD,Annual,360604.08,Salary,360604.08,516cb6355ef8b11516f3b4cf8d20e0bf
30020240,36671b1e1bb45785e1ed7750edd32fc2,2026-02-20,2026-02-21 12:16:42,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,67024.45,CAD,Annual,67024.45,Salary,67024.45,bd459f17fc2d9b21c13a95f5fe3a5869
30020242,c254b55cf521a8b2a89b455c3691cd4c,2026-02-09,2026-02-13 11:13:34,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,287697.32,CAD,Annual,287697.32,Salary,287697.32,d09501342ebde0ed3fc46e4512e90694
30020243,3395dbe2ce5d523f42867324421f2dcc,2026-02-13,2026-02-18 15:52:07,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,88807.38,USD,Annual,88807.38,Salary,88807.38,7823d59b5a6fdbb2a43c3b65996fbe33
30020245,69168ec9f1fbdcfc4e43784e6961ed8d,2026-02-11,2026-02-14 16:59:25,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,83545.52,CAD,Annual,83545.52,Salary,83545.52,6e76d162a69775c86ed38dc8419c9e95
30020247,53486a3e8980d2550c3fbe7a6ff50664,2026-02-19,2026-02-19 14:08:33,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,117714.66,USD,Annual,117714.66,Salary,117714.66,4f125f0dbdcdbc88b75e990926673344
30020264,ae8b5da16962e23d185b3385ca940d73,2026-02-22,2026-02-22 10:58:19,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,48838.30,CAD,Annual,48838.30,Salary,48838.30,0d7700e73c98dfbd56a236b61d2db86a
30020265,f6b772dc3f8a489d29e938a3bda985a0,2026-02-26,2026-03-02 09:07:09,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,146118.66,CAD,Annual,146118.66,Salary,146118.66,78979f49b44dd11fc3c8cabf24c85e6f
30020271,8ed19ad1c0e06b5fdb63a7b1c62a7f67,2026-02-06,2026-02-07 13:08:39,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,146140.17,USD,Annual,146140.17,Salary,146140.17,9b6514a8e4d7fe13fad11dbaa8f91e57
30020278,7cf1ce77d97382ab8976bbb2d95deb8e,2026-02-25,2026-03-02 09:43:14,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,120642.02,CAD,Annual,120642.02,Salary,120642.02,d79cafe9fba129a0365aa04dc80ae44a
30020279,ebdfaf2d5f82e57669d239eb78ec8a9f,2026-02-03,2026-02-07 17:51:46,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,110841.54,CAD,Annual,110841.54,Salary,110841.54,e40c64175893e21106139282f0937c3c
30020281,4fd9883b0d599639d275cf3a97b1924e,2026-02-14,2026-02-15 14:01:49,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,79028.53,CAD,Annual,79028.53,Salary,79028.53,d3c18a13b264e7f2294be4b256c93563
30020284,cbf3aeb2bd158317b9211b8d37f48e2c,2026-02-27,2026-03-01 13:20:34,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,196976.12,CAD,Annual,196976.12,Salary,196976.12,786a1d868e25abf18f8b0357cf186790
30020288,f81f4fbce0e36b870c3b685c0e5cad18,2026-02-26,2026-02-28 17:02:23,Data Change,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,270478.89,CAD,Annual,270478.89,Salary,270478.89,6d317d9af46ed3fdfbcd65a25e6fec53
30020290,aa9e3a8df74728cc6e5dcefdc74f2a2c,2026-02-18,2026-02-23 13:20:21,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,62290.13,CAD,Annual,62290.13,Salary,62290.13,64a02dfdade2a759576aa25ca0daff31
30020293,fd271cedea41f1e0a16f65dd726bb6df,2026-02-17,2026-02-22 10:03:59,Change Job,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,48304.53,USD,Annual,48304.53,Salary,48304.53,ca13c361e612abcd946f674a94648a8e
30020297,82b8a42177e47636b31624916dd1f355,2026-02-03,2026-02-03 16:35:46,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,93417.46,CAD,Annual,93417.46,Salary,93417.46,abf7cc7041766aec92fba9e563644329
30020300,ab74ed6283c42926b6b1e9d2e154225e,2026-02-10,2026-02-11 15:03:30,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,USD,Annual,155000.00,Salary,155000.00,3d580ef69260159acb6cfa0af006f4fb
30020302,b65887cf0eb39d147940fd652c7abf23,2026-02-17,2026-02-19 15:26:45,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,61491.03,CAD,Annual,61491.03,Salary,61491.03,5ff25571912ffb31c4268dcb247200f3
30020306,18d8c52b8f5512ac065739abb216bb9e,2026-02-24,2026-02-26 11:01:08,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,100991.64,CAD,Annual,100991.64,Salary,100991.64,e8562237113fa4ed0a193ff1f44c9864
30020311,fe08eb3a47c69d6fb748c45414e0b0cd,2026-02-24,2026-02-24 09:49:31,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,90826.25,USD,Annual,90826.25,Salary,90826.25,d40d5702d671f0d3a0e776030966de1e
30020323,afd27f7a0a85ffa090215475e79b8c6c,2026-02-18,2026-02-23 16:03:47,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,62934.64,CAD,Annual,62934.64,Salary,62934.64,d12c63ee89d3717e066c0d44f8b1a6a9
30020332,79e00144e6a2d03d45cc383298587ad9,2026-02-24,2026-02-24 09:41:01,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,96867.48,USD,Annual,96867.48,Salary,96867.48,7c1aa64f20c431a35557ad0bf8ca7f72
30020334,d45522bc4c0a39a953de70cf924ff0e4,2026-02-23,2026-02-28 14:46:24,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,163472.94,CAD,Annual,163472.94,Salary,163472.94,42ab971cbdfc3635463aa9e6c6297e78
30020336,5cc05399beaf7c87eb011521e1caf90f,2026-02-11,2026-02-12 16:56:38,Leave of Absence,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,77332.62,CAD,Annual,77332.62,Salary,77332.62,4d263c199d4aa3a5ae880399fe6c033c
30020339,7f6f8379a7dede081cf091b23b775e81,2026-02-15,2026-02-15 14:06:26,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,121845.58,CAD,Annual,121845.58,Salary,121845.58,a7a2d62833e164e955d045e9e2c2583d
30020341,15fc59d2ec60c729a465cad322acd11b,2026-02-03,2026-02-07 13:22:13,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,81338.53,USD,Annual,81338.53,Salary,81338.53,bd1004a47d4d42dd82e7414c28a241fe
30020346,d7fb20b8346c77686c1da326c845406d,2026-02-27,2026-03-04 14:45:10,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,43547.24,CAD,Annual,43547.24,Salary,43547.24,f6f54101ebd4233523b1c1778ebe1816
30020349,d765ede3b18837728b666ffed9986f23,2026-02-05,2026-02-07 13:43:43,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,53632.43,CAD,Annual,53632.43,Salary,53632.43,bddb2cc64e8023a3961cd59485fa7080
30020360,713990d77f64bf3ec9655e181231fc88,2026-02-06,2026-02-06 14:16:13,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,119470.96,CAD,Annual,119470.96,Salary,119470.96,53e3d8dd7fd86c9e3c54df038a58c0f8
30020364,63f25db5cf0bfeb0800005e1215a0748,2026-02-08,2026-02-12 12:51:56,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,63073.29,USD,Annual,63073.29,Salary,63073.29,ccbd4c4135ad86221172ed0e4b9b6c00
30020367,30996d10c9d4b63710acac1b70e6ad15,2026-02-01,2026-02-02 08:34:07,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,66766.43,CAD,Annual,66766.43,Salary,66766.43,301d5076f20f3b5e9db045a02922d914
30020384,05b3facf73e9bff591c05190ea125ef2,2026-02-10,2026-02-15 17:11:31,Change Job,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,347391.29,CAD,Annual,347391.29,Salary,347391.29,06bcbc5af74e1e3c3cf54d6718f287c2
30020397,9298bcc142527c05016c502f776da283,2026-02-11,2026-02-13 12:22:31,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,89945.65,CAD,Annual,89945.65,Salary,89945.65,db63e98a5d2af2fe587fc9c43e299d23
30020399,eb6231c43a02dfdd831cb1fe6997a776,2026-02-03,2026-02-04 11:04:49,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,93751.09,CAD,Annual,93751.09,Salary,93751.09,946cd7bc6d81b095768f280c9354ac81
30020410,9554a1da3f9bd7809ce7b06d9ef82a39,2026-02-26,2026-02-28 13:10:07,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,98496.43,CAD,Annual,98496.43,Salary,98496.43,d6c87a91aff3e839a69a2ba5b9620441
30020413,b050e77f5e478330c820233218002f8c,2026-02-26,2026-03-01 10:06:06,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,50904.19,CAD,Annual,50904.19,Salary,50904.19,6c9b1c341b0bfc5d03433f376f45e962
30020415,9c07d5126501eaa787e04343051e9928,2026-02-23,2026-02-28 12:00:18,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,50193.19,CAD,Annual,50193.19,Salary,50193.19,c0dcf18db2ff91cc033ff6e2971a7bde
30020419,c96bba79d1369c9e7356190aef7aa789,2026-02-20,2026-02-25 15:28:22,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,54702.96,CAD,Annual,54702.96,Salary,54702.96,6423acc2f38a0103baabe0e58a378e65
30020422,3d973d88453e57c8adf9f3cab63946ef,2026-02-21,2026-02-25 13:42:17,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,6a88d8df6d161b34e6a841fd3ad960f5
30020425,afdda8b4c434c1e26b3eb2df816c8abe,2026-02-10,2026-02-11 08:16:29,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,52545.05,CAD,Annual,52545.05,Salary,52545.05,fa59486c13719897a278b44c3a362e2b
30020430,c69f0fd92f3d2bdc23d231d9be056e2b,2026-02-03,2026-02-03 10:05:38,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,126748.94,CAD,Annual,126748.94,Salary,126748.94,b6a47aef30a3a32d771742e9e52774a8
30020434,6a1b1c07a66dde9b0a59913c094b1e6f,2026-02-24,2026-02-25 14:03:15,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,112000.00,USD,Annual,112000.00,Salary,112000.00,a29ddb18b4e9a0abce3a856fed8f4a85
30020437,0b8b2d9cbcc13e6748b671bf32357e35,2026-02-26,2026-02-28 11:35:11,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,128947.11,USD,Annual,128947.11,Salary,128947.11,7c219ca3175424260261dfe199ca741c
30020438,ca0c2f4b246759b76a8d9077c14d5abc,2026-02-15,2026-02-18 10:09:00,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,99779.59,CAD,Annual,99779.59,Salary,99779.59,0ea7fe00be9845a4b14de73f5575da49
30020663,2666e5beab09faa311866df4c058fa10,2026-02-09,2026-02-09 13:58:28,Hire,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,55613.27,USD,Annual,55613.27,Salary,55613.27,4698dae7455b314e81a52018928ca818
30020664,5b0cf8dfe36a13d982b1feb1a8e5d1f1,2026-02-19,2026-02-19 14:07:19,Hire,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,67559.10,USD,Annual,67559.10,Salary,67559.10,8d3fe969b1e3daec95896fbfc7d55894
30020665,d09dc8b8787af594ead43a603a43f4ac,2026-02-01,2026-02-06 10:02:23,Hire,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,61830.81,CAD,Annual,61830.81,Salary,61830.81,a3d759ede6ff899500d5e2aa98172fdf
30020666,eb352a2e581590b0a3eebf8681e6b84f,2026-02-17,2026-02-21 15:53:15,Hire,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,255650.06,CAD,Annual,255650.06,Salary,255650.06,ad86332a6a7db403a76f8d3646408f04
30020667,422f1349c3bc50df6630d3e72e25cdc5,2026-02-18,2026-02-18 10:20:41,Hire,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,122740.40,CAD,Annual,122740.40,Salary,122740.40,5e78f560dd8f6edce98d26d5974b5288
30020668,24dee314a263c343520d861347341c41,2026-02-22,2026-02-27 16:44:52,Hire,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,44227.14,CAD,Annual,44227.14,Salary,44227.14,1586212518133f067b97fe9e42e84a34
30020669,13b57328813585d09c11a201f8088f8d,2026-02-19,2026-02-22 15:04:25,Hire,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,64984.22,USD,Annual,64984.22,Salary,64984.22,7abf5ac8a7426edc8fdaa48f905cf3bb
30020670,65f75fc37ea2250d0b75fe7d68607d7e,2026-02-24,2026-02-25 17:42:04,Hire,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,93645.45,CAD,Annual,93645.45,Salary,93645.45,3491eb65154ff46c99ea04d046091a43
30020671,d90be72a331322493a004608aa22d8c9,2026-02-06,2026-02-06 17:51:40,Hire,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,88017.34,CAD,Annual,88017.34,Salary,88017.34,482bde3720c75ab94b01e4ab17a03eff
30020672,0cd71c53fb1198eaaea114d06a00ee33,2026-02-12,2026-02-14 12:46:26,Hire,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,180959.81,USD,Annual,180959.81,Salary,180959.81,1af2d0e0b621e9643a0681d948da2df5
30020673,5a4be9ad6081d91cc8cfffaf843491f1,2026-02-07,2026-02-10 10:37:08,Hire,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,117112.52,CAD,Annual,117112.52,Salary,117112.52,29ff7ee81e038287d886488e6e3fb456
30020674,292f9bef76de473ed60ed702c8de9f4a,2026-02-15,2026-02-17 13:27:34,Hire,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,98111.77,CAD,Annual,98111.77,Salary,98111.77,90842004d39fc4cacfdf6bd1fea01d0f
30020675,8deebe0ef5c2544a4cfcb673c0a77457,2026-02-25,2026-03-01 16:53:09,Hire,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,263919.24,CAD,Annual,263919.24,Salary,263919.24,255e42faea2bd57db09ffe3d87891ed5
30020676,be71b49af696cbdc037d6d876ffc59ae,2026-02-05,2026-02-05 16:41:02,Hire,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,128868.86,CAD,Annual,128868.86,Salary,128868.86,14908b6df25e7a083079c80b2c134b01
30020677,0af6c16597d89c7c7c81977a251aed3d,2026-02-08,2026-02-10 12:24:58,Hire,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,125000.00,CAD,Annual,125000.00,Salary,125000.00,63a3c46dca55e39690a90c4151a1719b
30020678,9767b830efe4b1b94ebee19568206f1e,2026-02-21,2026-02-25 09:34:26,Hire,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,121373.46,USD,Annual,121373.46,Salary,121373.46,56ab48fef845333b3bb078936f28e25e
30020679,07f979d29e6bc07955bd978f9424f016,2026-02-07,2026-02-10 08:45:26,Hire,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,118605.70,USD,Annual,118605.70,Salary,118605.70,a2a429038f8f8ecf0492bf5a57ca452c
30020680,cc1815b180d9ae4742a86ebb906e2b8a,2026-02-09,2026-02-14 16:37:23,Hire,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,126559.17,CAD,Annual,126559.17,Salary,126559.17,eefb0ece5bc280ffb0e246afb5c87fc9
30020681,8e063b9d3cf9926c9e04a22406436d2c,2026-02-01,2026-02-03 09:37:13,Hire,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,164451.58,CAD,Annual,164451.58,Salary,164451.58,779ffeb7fd3081abf19f1b804cbf94ed
30020682,cbeadcc00311416578cb7e725a41f631,2026-02-23,2026-02-24 09:34:46,Hire,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,123285.33,CAD,Annual,123285.33,Salary,123285.33,6167c63018e2b2216f525d6806288374
30020683,dd139d0b3bc5ec3392a2b5477bcdce1c,2026-02-13,2026-02-13 15:27:45,Hire,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,281305.93,USD,Annual,281305.93,Salary,281305.93,891039d6505b2efccc980791c50eb8ba
30020684,a7c2c0b1a716dc29c79ccbab35b45191,2026-02-10,2026-02-10 11:38:51,Hire,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,125463.46,CAD,Annual,125463.46,Salary,125463.46,e3b829c14c5a66c1e5a1ae4790162148
30020685,d2b68941d5a47aac32d3881c027431fb,2026-02-19,2026-02-23 09:54:23,Hire,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,55283.56,USD,Annual,55283.56,Salary,55283.56,8edc6f7ff4566f1057883260df9f537d
